,PANEL,abscisse,ordinate,coord,H_Level_1,H_Level_2,V_Level_1,V_Level_2,V_Level_3,V_Level_4,Target,Modality,Level_1,Performed,Query_number,Result
130,A.1 General,31,25,AE25,,Claims on banks belonging to the same institutional protection scheme ,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,Claims on banks belonging to the same institutional protection scheme ,Categorie_template_1,False,,
131,A.1 General,32,25,AF25,,Claims on banks belonging to the same institutional protection scheme ,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,Claims on banks belonging to the same institutional protection scheme ,Categorie_template_1,False,,
132,A.1 General,33,25,AG25,,Claims on banks belonging to the same institutional protection scheme ,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,Claims on banks belonging to the same institutional protection scheme ,Categorie_template_1,False,,
133,A.1 General,34,25,AH25,,Claims on banks belonging to the same institutional protection scheme ,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,Claims on banks belonging to the same institutional protection scheme ,Categorie_template_1,False,,
134,A.1 General,36,25,AJ25,,Claims on banks belonging to the same institutional protection scheme ,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,Claims on banks belonging to the same institutional protection scheme ,Categorie_template_1,False,,
135,A.1 General,15,26,O26,,ECRA - jurisdictions where ratings are allowed; of which:,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,ECRA - jurisdictions where ratings are allowed; of which:,Categorie_template_1,False,,
136,A.1 General,16,26,P26,,ECRA - jurisdictions where ratings are allowed; of which:,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,ECRA - jurisdictions where ratings are allowed; of which:,Categorie_template_1,False,,
137,A.1 General,15,27,O27,,ECRA (long term); of which:,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,ECRA (long term); of which:,Categorie_template_2,False,,
138,A.1 General,16,27,P27,,ECRA (long term); of which:,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,ECRA (long term); of which:,Categorie_template_2,False,,
139,A.1 General,3,28,C28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
140,A.1 General,3,28,C28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
141,A.1 General,3,28,C28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
142,A.1 General,3,28,C28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
143,A.1 General,4,28,D28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,AAA to AA- ,Categorie_template_2,True,,1.6000892451
144,A.1 General,4,28,D28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,AAA to AA- ,Categorie_template_2,True,,1.6000892451
145,A.1 General,4,28,D28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,AAA to AA- ,Categorie_template_2,True,,1.6000892451
146,A.1 General,4,28,D28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,AAA to AA- ,Categorie_template_2,True,,1.6000892451
147,A.1 General,5,28,E28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,AAA to AA- ,Categorie_template_2,True,,2.3330605640999997
148,A.1 General,5,28,E28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,AAA to AA- ,Categorie_template_2,True,,2.3330605640999997
149,A.1 General,5,28,E28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,AAA to AA- ,Categorie_template_2,True,,2.3330605640999997
150,A.1 General,5,28,E28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,AAA to AA- ,Categorie_template_2,True,,2.3330605640999997
151,A.1 General,6,28,F28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,AAA to AA- ,Categorie_template_2,True,,2.0301098145
152,A.1 General,6,28,F28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,AAA to AA- ,Categorie_template_2,True,,2.0301098145
153,A.1 General,6,28,F28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,AAA to AA- ,Categorie_template_2,True,,2.0301098145
154,A.1 General,6,28,F28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,AAA to AA- ,Categorie_template_2,True,,2.0301098145
155,A.1 General,7,28,G28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
156,A.1 General,7,28,G28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
157,A.1 General,7,28,G28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
158,A.1 General,7,28,G28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
159,A.1 General,8,28,H28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,AAA to AA- ,Categorie_template_2,True,,1.05495686645
160,A.1 General,8,28,H28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,AAA to AA- ,Categorie_template_2,True,,1.05495686645
161,A.1 General,8,28,H28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,AAA to AA- ,Categorie_template_2,True,,1.05495686645
162,A.1 General,8,28,H28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,AAA to AA- ,Categorie_template_2,True,,1.05495686645
163,A.1 General,10,28,J28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,AAA to AA- ,Categorie_template_2,True,,2.214668411
164,A.1 General,10,28,J28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,AAA to AA- ,Categorie_template_2,True,,2.214668411
165,A.1 General,10,28,J28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,AAA to AA- ,Categorie_template_2,True,,2.214668411
166,A.1 General,10,28,J28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,AAA to AA- ,Categorie_template_2,True,,2.214668411
167,A.1 General,11,28,K28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,AAA to AA- ,Categorie_template_2,True,,1.9467367631
168,A.1 General,11,28,K28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,AAA to AA- ,Categorie_template_2,True,,1.9467367631
169,A.1 General,11,28,K28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,AAA to AA- ,Categorie_template_2,True,,1.9467367631
170,A.1 General,11,28,K28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,AAA to AA- ,Categorie_template_2,True,,1.9467367631
171,A.1 General,12,28,L28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,AAA to AA- ,Categorie_template_2,True,,0.8051063625000001
172,A.1 General,12,28,L28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,AAA to AA- ,Categorie_template_2,True,,0.8051063625000001
173,A.1 General,12,28,L28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,AAA to AA- ,Categorie_template_2,True,,0.8051063625000001
174,A.1 General,12,28,L28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,AAA to AA- ,Categorie_template_2,True,,0.8051063625000001
175,A.1 General,15,28,O28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,AAA to AA- ,Categorie_template_2,True,,0.673415377352
176,A.1 General,15,28,O28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,AAA to AA- ,Categorie_template_2,True,,0.673415377352
177,A.1 General,15,28,O28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,AAA to AA- ,Categorie_template_2,True,,0.673415377352
178,A.1 General,15,28,O28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,AAA to AA- ,Categorie_template_2,True,,0.673415377352
179,A.1 General,16,28,P28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,AAA to AA- ,Categorie_template_2,True,,0.9672548598499999
180,A.1 General,16,28,P28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,AAA to AA- ,Categorie_template_2,True,,0.9672548598499999
181,A.1 General,16,28,P28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,AAA to AA- ,Categorie_template_2,True,,0.9672548598499999
182,A.1 General,16,28,P28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,AAA to AA- ,Categorie_template_2,True,,0.9672548598499999
183,A.1 General,17,28,Q28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
184,A.1 General,17,28,Q28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
185,A.1 General,17,28,Q28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
186,A.1 General,17,28,Q28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
187,A.1 General,18,28,R28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,AAA to AA- ,Categorie_template_2,True,,0.9711625550499999
188,A.1 General,18,28,R28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,AAA to AA- ,Categorie_template_2,True,,0.9711625550499999
189,A.1 General,18,28,R28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,AAA to AA- ,Categorie_template_2,True,,0.9711625550499999
190,A.1 General,18,28,R28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,AAA to AA- ,Categorie_template_2,True,,0.9711625550499999
