,PANEL,abscisse,ordinate,coord,H_Level_1,H_Level_2,V_Level_1,V_Level_2,V_Level_3,V_Level_4,Target,Modality,Level_1,Performed,Query_number,Result
130,A.1 General,31,25,AE25,,Claims on banks belonging to the same institutional protection scheme ,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,Claims on banks belonging to the same institutional protection scheme ,Categorie_template_1,False,,
131,A.1 General,32,25,AF25,,Claims on banks belonging to the same institutional protection scheme ,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,Claims on banks belonging to the same institutional protection scheme ,Categorie_template_1,False,,
132,A.1 General,33,25,AG25,,Claims on banks belonging to the same institutional protection scheme ,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,Claims on banks belonging to the same institutional protection scheme ,Categorie_template_1,False,,
133,A.1 General,34,25,AH25,,Claims on banks belonging to the same institutional protection scheme ,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,Claims on banks belonging to the same institutional protection scheme ,Categorie_template_1,False,,
134,A.1 General,36,25,AJ25,,Claims on banks belonging to the same institutional protection scheme ,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,Claims on banks belonging to the same institutional protection scheme ,Categorie_template_1,False,,
135,A.1 General,15,26,O26,,ECRA - jurisdictions where ratings are allowed; of which:,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,ECRA - jurisdictions where ratings are allowed; of which:,Categorie_template_1,False,,
136,A.1 General,16,26,P26,,ECRA - jurisdictions where ratings are allowed; of which:,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,ECRA - jurisdictions where ratings are allowed; of which:,Categorie_template_1,False,,
137,A.1 General,15,27,O27,,ECRA (long term); of which:,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,ECRA (long term); of which:,Categorie_template_2,False,,
138,A.1 General,16,27,P27,,ECRA (long term); of which:,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,ECRA (long term); of which:,Categorie_template_2,False,,
139,A.1 General,3,28,C28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
140,A.1 General,3,28,C28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
141,A.1 General,3,28,C28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
142,A.1 General,3,28,C28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
143,A.1 General,4,28,D28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,AAA to AA- ,Categorie_template_2,False,,
144,A.1 General,4,28,D28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,AAA to AA- ,Categorie_template_2,False,,
145,A.1 General,4,28,D28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,AAA to AA- ,Categorie_template_2,False,,
146,A.1 General,4,28,D28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,AAA to AA- ,Categorie_template_2,False,,
147,A.1 General,5,28,E28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,AAA to AA- ,Categorie_template_2,False,,
148,A.1 General,5,28,E28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,AAA to AA- ,Categorie_template_2,False,,
149,A.1 General,5,28,E28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,AAA to AA- ,Categorie_template_2,False,,
150,A.1 General,5,28,E28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,AAA to AA- ,Categorie_template_2,False,,
151,A.1 General,6,28,F28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,AAA to AA- ,Categorie_template_2,False,,
152,A.1 General,6,28,F28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,AAA to AA- ,Categorie_template_2,False,,
153,A.1 General,6,28,F28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,AAA to AA- ,Categorie_template_2,False,,
154,A.1 General,6,28,F28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,AAA to AA- ,Categorie_template_2,False,,
155,A.1 General,7,28,G28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
156,A.1 General,7,28,G28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
157,A.1 General,7,28,G28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
158,A.1 General,7,28,G28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
159,A.1 General,8,28,H28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,AAA to AA- ,Categorie_template_2,False,,
160,A.1 General,8,28,H28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,AAA to AA- ,Categorie_template_2,False,,
161,A.1 General,8,28,H28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,AAA to AA- ,Categorie_template_2,False,,
162,A.1 General,8,28,H28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,AAA to AA- ,Categorie_template_2,False,,
163,A.1 General,10,28,J28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,AAA to AA- ,Categorie_template_2,False,,
164,A.1 General,10,28,J28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,AAA to AA- ,Categorie_template_2,False,,
165,A.1 General,10,28,J28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,AAA to AA- ,Categorie_template_2,False,,
166,A.1 General,10,28,J28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,AAA to AA- ,Categorie_template_2,False,,
167,A.1 General,11,28,K28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,AAA to AA- ,Categorie_template_2,False,,
168,A.1 General,11,28,K28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,AAA to AA- ,Categorie_template_2,False,,
169,A.1 General,11,28,K28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,AAA to AA- ,Categorie_template_2,False,,
170,A.1 General,11,28,K28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,AAA to AA- ,Categorie_template_2,False,,
171,A.1 General,12,28,L28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,AAA to AA- ,Categorie_template_2,False,,
172,A.1 General,12,28,L28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,AAA to AA- ,Categorie_template_2,False,,
173,A.1 General,12,28,L28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,AAA to AA- ,Categorie_template_2,False,,
174,A.1 General,12,28,L28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,AAA to AA- ,Categorie_template_2,False,,
175,A.1 General,15,28,O28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,AAA to AA- ,Categorie_template_2,False,,
176,A.1 General,15,28,O28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,AAA to AA- ,Categorie_template_2,False,,
177,A.1 General,15,28,O28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,AAA to AA- ,Categorie_template_2,False,,
178,A.1 General,15,28,O28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,AAA to AA- ,Categorie_template_2,False,,
179,A.1 General,16,28,P28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,AAA to AA- ,Categorie_template_2,False,,
180,A.1 General,16,28,P28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,AAA to AA- ,Categorie_template_2,False,,
181,A.1 General,16,28,P28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,AAA to AA- ,Categorie_template_2,False,,
182,A.1 General,16,28,P28,ECRA_LT,AAA to AA- ,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,AAA to AA- ,Categorie_template_2,False,,
183,A.1 General,17,28,Q28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
184,A.1 General,17,28,Q28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
185,A.1 General,17,28,Q28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
186,A.1 General,17,28,Q28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,AAA to AA- ,Categorie_template_2,False,,
187,A.1 General,18,28,R28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,AAA to AA- ,Categorie_template_2,False,,
188,A.1 General,18,28,R28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,AAA to AA- ,Categorie_template_2,False,,
189,A.1 General,18,28,R28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,AAA to AA- ,Categorie_template_2,False,,
190,A.1 General,18,28,R28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,AAA to AA- ,Categorie_template_2,False,,
191,A.1 General,19,28,S28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,AAA to AA- ,Categorie_template_2,False,,
192,A.1 General,19,28,S28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,AAA to AA- ,Categorie_template_2,False,,
193,A.1 General,19,28,S28,ECRA_LT,AAA to AA- ,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,AAA to AA- ,Categorie_template_2,False,,
